DIRECTOR_ID,NAME
4672,Linda Saffire
4673,Adam Schlesinger
4674,Vijay Jayapal
4675,Andrew Lau Wai-Keung
4676,Andrew Loo
4677,Jani Lachauer
4678,Jakob Schuh
4679,Fernando Frías De La Parra
4680,Jon Avnet
4681,Devaki Singh
4682,Luke Kenny
4683,Amit Rai
4684,Pierfrancesco Diliberto
4685,Nicholas Winter
4686,Sylvester Stallone
4687,Nancy Schwartzman
4688,Mitch Dickman
4689,Lenny Abrahamson
4690,Matthew Atkinson
4691,Max Lang
4692,Jani Lachauer
4693,Shweta Basu Prasad
4694,Roman Polanski
4695,John Dahl
4696,Jay Chandrasekhar
4697,Atanu Mukherjee
4698,Jeeva
4699,David L. Cunningham
4700,Dharmendra Suresh Desai
4701,Alex Infascelli
4702,Raman Kumar
4703,Hakan Yonat
4704,Michael Seater
4705,Balu Mahendra
4706,Ehtesham Uddin
4707,Kireet Khurana
4708,Padmakumar Narasimhamurthy
4709,Sanjay Soorkar
4710,Mohamed Hamdy
4711,Partha Chakraborty
4712,K. Gopinathan
4713,Bruce MacDonald
4714,Gabriel Sabloff
4715,Rajeev Patil
4716,Glenn Miller
4717,Venugopan
4718,Kamal Sahani
4719,V. Scott Balcerek
4720,Raj N. Sippy
4721,Damon Cardasis
4722,Jeffrey G. Hunt
4723,Kevan Peterson
4724,Dino Risi
4725,Keenen Ivory Wayans
4726,Hiroshi Aoyama
4727,Kazumi Fukushima
4728,Jim Stenstrum
4729,Edgar Wright
4730,Wes Craven
4731,Steven Zaillian
4732,Malik Bendjelloul
4733,Jay Chou
4734,Billy Ray
4735,Kasia Uscinska
4736,Susannah Ward
4737,Sam Taplin
4738,Vicky Matthews
4739,Vicky Matthews
4740,Gareth Sacala
4741,Louise Wardle
4742,Kenneth Müller
4743,Michael Patrick King
4744,Max Martini
4745,Sudesh Manjrekar
4746,Krishna Vamshi
4747,Gurudev Bhalla
4748,Samar Khan
4749,Raymond McGrath
4750,Adele K. Thomas
4751,Richard Bailey
4752,Richard Bailey
4753,Jitendra Tiwari
4754,Pranav Singh
4755,Destin Daniel Cretton
4756,Barney Clay
4757,Adarsh Eshwarappa
4758,Banjong Pisanthanakun
4759,Parkpoom Wongpoom
4760,Fabio Grassadonia
4761,Antonio Piazza
4762,Vivek Wagh
4763,M.J. Bassett
4764,Jason Cohen
4765,Anil Sharma
4766,Robert Kouba
4767,Dorian Fernández-Moris
4768,Gregg Bishop
4769,Corey Grant
4770,Ekachai Uekrongtham
4771,Fredric Lean
4772,Colin Strause
4773,Greg Strause
4774,Leslye Headland
4775,Joe Nussbaum
4776,Billy Bob Thornton
4777,John Maclean
4778,Alex Winter
4779,Fred Olen Ray
4780,Jonathan Ignatius Green
4781,Ian MacAllister-McDonald
4782,Nancy Meyers
4783,Julius Avery
4784,Jeffrey C. Bell
4785,David Allensworth
4786,Monière
4787,Jerry Rothwell
4788,Reuben Atlas
4789,Sam O'Steen
4790,Dan Harris
4791,Mark Sloper
4792,Sam Raimi
4793,Peter Ramsey
4794,Rodney Rothman
4795,Bob Persichetti
4796,David Fairhead
4797,Anthony Palmer
4798,Tom McCarthy
4799,Harmony Korine
4800,Storm Saulter
4801,Christopher Ray
4802,Adam Alleca
4803,Alison E. Rose
4804,Ola Flyum
4805,David Hebditch
4806,Akiva Goldsman
4807,Arjun Gourisaria
4808,Moinak Biswas
4809,Chatchai Katenut
4810,Manussa Vorasingha
4811,Tanwarin Sukkhapisit
4812,Poj Arnon
4813,Jon J. Whelan
4814,Alex Holmes
4815,Raj B. Shetty
4816,James Sweeney
4817,Rowan Athale
4818,Baz Luhrmann
4819,Ester Gould
4820,Reijer Zwaan
4821,Andrew Bergman
4822,Afonso Poyart
4823,J.M. Berrios
4824,Stefano Sollima
4825,Chayanop Boonprakob
4826,Zakariya
4827,Benny Fredman
4828,Saul Dibb
4829,Joseph Cross
4830,Kasper Barfoed
4831,Partho Sen-Gupta
4832,Sumit Das
4833,Kevin Phillips
4834,Greg Mottola
4835,Gordon Parks
4836,Bryan Singer
4837,Bruce McCulloch
4838,Matthew Cooke
4839,Anthony Caronna
4840,Alexander Smith
4841,Matt Wechsler
4842,Jamie M. Dagg
4843,Dan Kwan
4844,Daniel Scheinert
4845,Derek Yee
4846,Navneet Behal
4847,Julien Seri
4848,Chris Buck
4849,Kevin Lima
4850,Brian Smith
4851,Ryu Jung-woo
4852,Sonia Lowman
4853,John Carchietta
4854,Kevin Munroe
4855,Michael Pressman
4856,Steve Barron
4857,Einar Gabbassov
4858,Natalia Garagiola
4859,Jevons Au
4860,Zune Kwok
4861,Chow Kwun-wai
4862,Ng Ka-Leung
4863,Wong Fei-Pang
4864,Yann Arthus-Bertrand
4865,Michael Pitiot
4866,Damien Leone
4867,Sukhbir Singh
4868,Dheeraj Berry
4869,Mitzi Vanessa Arreola
4870,Amir Galvan Cervera
4871,Matthew Shoychet
4872,Pamela Romanowsky
4873,Geoff Anderson
4874,Esteban Sapir
4875,Jee-woon Kim
4876,Andrew Douglas
4877,Thurop Van Orman
4878,John Rice
4879,Denis Hennelly
4880,Casey Suchan
4881,Jonathan Sobol
4882,Christian Duguay
4883,André Øvredal
4884,Kurt Voelker
4885,Elliot Hegarty
4886,Keith Fulton
4887,Louis Pepe
4888,Brian M. Conley
4889,Nathan Ives
4890,John Ford
4891,Tommy Avallone
4892,Rolfe Kanefsky
4893,Philippe Falardeau
4894,Kevin Ford
4895,Smriti Keshari
4896,Eric Schlosser
4897,Albert Hughes
4898,Allen Hughes
4899,Olivier Loustau
4900,Richard Kelly
4901,William Brent Bell
4902,Mark Herman
4903,Neil Jordan
4904,Ken Kushner
4905,Nora Twomey
4906,Stacy Title
4907,Graham Phillips
4908,Parker Phillips
4909,Ofir Raul Graizer
4910,Bumpy
4911,Elliot Silverstein
4912,Sean Menard
4913,Jon Gunn
4914,Tarek Al Eryan
4915,Craig Moss
4916,Magdy Al-Hawwary
4917,Antonio Chavarrías
4918,John Stephenson
4919,Michael Buster
4920,Bob Nelson
4921,Ari Folman
4922,Andrew Fleming
4923,Kirk De Micco
4924,Chris Sanders
4925,Marek Piwowski
4926,Jarrad Paul
4927,Andrew Mogel
4928,Satish Manwar
4929,Frank Oz
4930,Jim Henson
4931,Tariq Khan
4932,Peter Mortimer
4933,Josh Lowell
4934,Cecilia Atán
4935,Valeria Pivato
4936,Blair Hayes
4937,William Friedkin
4938,Stephanie Soechtig
4939,Jeremy Seifert
4940,Bette Gordon
4941,Kieran Darcy-Smith
4942,Robert Berlinger
4943,Paul Andrew Williams
4944,James Ponsoldt
4945,David Leveaux
4946,Michael Samuels
4947,David Sington
4948,Jenée LaMarque
4949,Coerte Voorhees
4950,John Voorhees
4951,Rodrigo Van Der Put
4952,Hugh WIlson
4953,Meng Hua Ho
4954,Peter Nicks
4955,Oliver Frampton
4956,Scott Walker
4957,Mario Mattei
4958,Cody Stokes
4959,Doron Paz
4960,Yoav Paz
4961,Paul Shoulberg
4962,Kasra Farahani
4963,Michel Gondry
4964,Michael G. Kehoe
4965,Mickey Liddell
4966,Paco Arango
4967,Maya Gallus
4968,Chad Archibald
4969,Mark Columbus
4970,Lauren Hoekstra
4971,Sarah Kruchowski
4972,Ryan Moody
4973,Simon Savelyev
4974,Vanita Shastry
4975,Shadae Lamar Smith
4976,Jeremy David White
4977,Damani Baker
4978,Rudradeep Bhattacharjee
4979,Rob W. King
4980,Isaac Ezban
4981,Philip Einstein Lipski
4982,Jørgen Lerdam
4983,Amalie Næsby Fick
4984,Frank Oz
4985,Femi Oyeniran
4986,Kalvadour Peterson
4987,Femi Oyeniran
4988,Nicky Slimting Walker
4989,Ricky Gervais
4990,Matthew Robinson
4991,Phyllida Lloyd
4992,Benjamin Cohen
4993,Nicolas Cotto
4994,Robin Swicord
4995,Karen Moncrieff
4996,Alejandro Agresti
4997,Timothy Reckart
4998,Pieter-Jan De Pue
4999,Gillian Armstrong
5000,Mark Craig
5001,Dennis Scholl
5002,Kareem Tabsch
5003,Rob Smat
5004,Blake Harris
5005,Chris Bouchard
5006,Mark Osborne
5007,Brian O'Malley
5008,Jay Lyons
5009,Robert Aldrich
5010,Fred Durst
5011,Joshua Oppenheimer
5012,Marco Schnabel
5013,Robert Cannan
5014,Ross Adam
5015,Stanisław Różewicz
5016,Johnny To
5017,Robert Tate
5018,John Mikulak
5019,Joshua Brown
5020,Lilly Wachowski
5021,Lana Wachowski
5022,Ken Burns
5023,Christopher Loren Ewers
5024,Erik Ewers
5025,Park In-je
5026,William Wyler
5027,Grant Heslov
5028,Mads Matthiesen
5029,John Banas
5030,Michael Radford
5031,Stuart Heisler
5032,Carly Stone
5033,Stefan Aust
5034,Dirk Laabs
5035,Lasse Hallström
5036,Joe Johnston
5037,John Duigan
5038,Ben A. Williams
5039,Mimi Leder
5040,Alan J. Pakula
5041,Jean-Pierre Devillers
5042,Stephen Chbosky
5043,Joel Schumacher
5044,Peggy Holmes
5045,Bryan Buckley
5046,Peter Lord
5047,Jeff Newitt
5048,Keerthi
5049,Randall Lobb
5050,Robert McCallum
5051,Chan-sang Lim
5052,Brian A. Miller
5053,Martha Coolidge
5054,Ron Clements
5055,John Musker
5056,Na Hyeon
5057,John Papola
5058,Grant Korgan
5059,Brian Niles
5060,Francis Ford Coppola
5061,Miriam Chandy Menacherry
5062,Kevin Derek
5063,Shaina Allen
5064,Heber Cannon
5065,Mariah Moore
5066,Marston Sawyers
5067,Alison MacLean
5068,Steve Barker
5069,Dejan Zečević
5070,Hadi El Bagoury
5071,Lone Scherfig
5072,N.D. Wilson
5073,Curtis Hanson
5074,Christian E. Christiansen
5075,Bruce Robinson
5076,Austin Stark
5077,Kristian Levring
5078,Stephen Amezdroz
5079,Chris Renaud
5080,Giancarlo Esposito
5081,William Eubank
5082,Will Eubank
5083,Sunil Soraya
5084,Krzysztof Zanussi
5085,Thomas Meadmore
5086,Kyle Patrick Alvarez
5087,Steven R. Monroe
5088,Cosmo Feilding-Mellen
5089,Stephan Rick
5090,Will Lockhart
5091,Cole D. Pruitt
5092,Tobe Hooper
5093,Mohammed El-Tahawy
5094,Mohamed Mostafa
5095,Lena Khan
5096,Leanne Gater
5097,Robert Schwentke
5098,Brendan Malloy
5099,Emmett Malloy
5100,David Koepp
5101,Ben Brewer
5102,Alex Brewer
5103,David Briggs
5104,Kevin Donovan
5105,Jean-Pierre Dardenne
5106,Luc Dardenne
5107,Mark Neveldine
5108,Ken Burns
5109,Lynn Novick
5110,Ossama Abu El Atta
5111,Tarek Al Eryan
5112,Russell Crowe
5113,Jay Russell
5114,Robert Eggers
5115,Kyle Rankin
5116,Neil Rawles
5117,Emil Ben-Shimon
5118,Laurent Cantet
5119,Michael Apted
5120,Victoria Bromley
5121,George Mendeluk
5122,Peter Foott
5123,Peter Svatek
5124,Saheed Arafath
5125,Charlotte Zwerin
5126,David Shisgall
5127,Derek Hui
5128,Wim Bonte
5129,Raam Reddy
5130,Bin Bunluerit
5131,Benjamin Ross
5132,Stephen Hopkins
5133,Jordan Ross
5134,William Wyler
5135,John Sturges
5136,Li Jun
5137,Steve Loter
5138,Sonny Marler
5139,Edward Ellis
5140,Flor Salcedo
5141,Aaron Woolf
5142,Beeban Kidron
5143,Michael Cumming
5144,Kyoko Miyake
5145,Phil Roman
5146,Roger Spottiswoode
5147,Buddhadev Dasgupta
5148,Sukum Maetawanitch
5149,Jeffrey Nachmanoff
5150,Wally Pfister
5151,Richard Bates Jr.
5152,Jon Reiner
5153,Brad Rothschild
5154,Ron Underwood
5155,S.S. Wilson
5156,Brent Maddock
5157,Adam Smith
5158,Jitender Pawar
5159,Nicholas Zeig-Owens
5160,Shaul Schwarz
5161,Christina Clusiau
5162,Tekin Girgin
5163,Henry Hathaway
5164,Preston A. Whitmore II
5165,Frank Capra
5166,John Huston
5167,Hugh Stewart
5168,Roy Boulting
5169,Anthony Veiller
5170,David Soren
5171,Hidetaka Inazuka
5172,Buz Wallick
5173,Gary Young
5174,Susan Lambert
5175,Stefan Moore
5176,Benedict Andrews
5177,Paul Feig
5178,Michael Mazzola
5179,Chris Burkard
5180,Jonathan Glazer
5181,Sanjay Patel
5182,Sherif Mandour
5183,Jason Reitman
5184,Pradeep Verma
5185,Mario Van Peebles
5186,Ashu Trikha
5187,Amanda Micheli
5188,Gurinder Chadha
5189,Brandon Dickerson
5190,David L.G. Hughes
5191,Harvey Lilley
5192,Gary Michael Schultz
5193,P.T. Kunju Muhammad
5194,Ganesh Kadam
5195,Kushal Srivastava
5196,Ed Lilly
5197,Bilal Lashari
5198,Param Gill
5199,Anu Menon
5200,Rob McKittrick
5201,Marc Francis
5202,Max Pugh
5203,Alex Smith
5204,Andrew J. Smith
5205,Philip G. Atwell
5206,Faraz Haider
5207,John Michael McDonagh
5208,Jack Zagha Kababie
5209,Marina Zenovich
5210,Tiffanie Hsu
5211,Max Joseph
5212,David Serrano
5213,Jeremiah Zagar
5214,Antoni Krauze
5215,Chi Fat Chan
5216,Ashish R. Mohan
5217,Stephen Donnelly
5218,Olly Reid
5219,Jun Falkenstein
5220,Abel Ferrara
5221,Trevor Ryan
5222,Michael Fahey
5223,Huang Lei
5224,Rebecca Harrison
5225,Josh Mendoza
5226,Rudy Soedjarwo
5227,Riri Riza
5228,Ritu Sarin
5229,Tenzing Sonam
5230,Heidi Brandenburg
5231,Mathew Orzel
5232,Marek Kanievska
5233,Paul Raschid
5234,Benjamin Turner
5235,Drew Stone
5236,Milla Harrison-Hansley
5237,Alicky Sussman
5238,Dhruv Dhawan
5239,Frank Capra
5240,Anatole Litvak
5241,Paul Dano
5242,Morgan Matthews
5243,Mel Stuart
5244,Pascale Lamche
5245,Debra Granik
5246,Zach Braff
5247,Theo Davies
5248,Adrian Murray
5249,Bart Freundlich
5250,Storm Theunissen
5251,David Guy Levy
5252,Yasir Nawaz
5253,Lawrence Kasdan
5254,Jovanka Vuckovic
5255,Annie Clark
5256,Roxanne Benjamin
5257,Karyn Kusama
5258,N. Chandra
5259,Abu Bakr Shawky
5260,Christian De Vita
5261,Saratswadee Wongsomphet
5262,Kirati Nakintanon
5263,Mark Risley
5264,James Brown
5265,Ivona Juka
5266,Mu Chu
5267,Chandra Prakash Dwivedi
5268,Majid Al Ansari
5269,Peter Hewitt
5270,Mozez Singh
